Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	cycles	DATASTORE filetype	DATASTORE provider	DATASTORE region	dilution_factor	dilution_liquid	DNA_input_pg	Experiment	fresh_old	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Instrument	iso_co_type	iso_run_nr	Isolation_Source	Lat_Lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	miseq_run_nr	ms_co_type	Organism	pcr_plate_nr	pico_ug_ul	Platform	qpcr_16S_ct	qpcr_16S_pgul	Raw	ReleaseDate	create_date	version	Sample Name	shared_id (run)	shared_id	SRA Study	Type
SRR14149357	AMPLICON	502	40873844	PRJNA718293	SAMN18629363	Metagenome or environmental	20451481	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"s3	ncbi	gs"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518601	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	335	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	54.132108	ILLUMINA	24.7986087799072	3.49006033502519	57043	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_298_2	L005_298	L005_298	SRP312669	sample
SRR14149358	AMPLICON	502	55739570	PRJNA718293	SAMN18629362	Metagenome or environmental	29162312	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	s3	gs"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10518600	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	334	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	69.33078	ILLUMINA	22.280818939209	18.9239103347063	72262	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_296_2	L005_296	L005_296	SRP312669	sample
SRR14149359	AMPLICON	502	42332656	PRJNA718293	SAMN18629361	Metagenome or environmental	24444973	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"ncbi	gs	s3"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518599	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	333	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	49.645266	ILLUMINA	26.618200302124	0.815205741673708	38942	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_333_2	L005_333	L005_333	SRP312669	sample
SRR14149360	AMPLICON	502	41326146	PRJNA718293	SAMN18629360	Metagenome or environmental	22139652	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"s3	gs	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518598	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	332	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	62.281302	ILLUMINA	21.3378582000732	26.3212621212006	48942	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_409_2	L005_409	L005_409	SRP312669	sample
SRR14149361	AMPLICON	502	35448228	PRJNA718293	SAMN18629359	Metagenome or environmental	17583627	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"s3	ncbi	gs"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518597	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	331	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	54.162324	ILLUMINA	26.182638168335	2.75745987892151	46690	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_450_2	L005_450	L005_450	SRP312669	sample
SRR14149362	AMPLICON	502	36511966	PRJNA718293	SAMN18629062	Metagenome or environmental	19959416	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"gs	s3	ncbi"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518596	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	34	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	49.645266	ILLUMINA	26.618200302124	0.815205741673708	41841	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_333_1	L005_333	L005_333	SRP312669	sample
SRR14149363	AMPLICON	502	20171866	PRJNA718293	SAMN18629358	Metagenome or environmental	10883166	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"s3	ncbi	gs"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518595	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	330	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	17.4595668	ILLUMINA	28.9841537475586	0.211435661185533	27134	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_541_2	L005_541	L005_541	SRP312669	sample
SRR14149364	AMPLICON	502	48989678	PRJNA718293	SAMN18629357	Metagenome or environmental	23942929	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"s3	gs	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10518594	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	329	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	60.43794	ILLUMINA	21.4333171844482	29.4245686382055	72469	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_327_2	L005_327	L005_327	SRP312669	sample
SRR14149365	AMPLICON	502	32548676	PRJNA718293	SAMN18629356	Metagenome or environmental	17966131	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"gs	ncbi	s3"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518593	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	328	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	24.9797616	ILLUMINA	28.8061485290527	0.221134134335443	37823	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_355_2	L005_355	L005_355	SRP312669	sample
SRR14149366	AMPLICON	502	33257500	PRJNA718293	SAMN18629355	Metagenome or environmental	17872461	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518592	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	327	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	32.045873	ILLUMINA	28.71799659729	0.482684350572526	38469	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_464_2	L005_464	L005_464	SRP312669	sample
SRR14149367	AMPLICON	502	41483272	PRJNA718293	SAMN18629354	Metagenome or environmental	23516370	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"s3	ncbi	gs"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518591	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	326	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	45.400956	ILLUMINA	27.1620178222656	0.559647392947227	44202	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_310_2	L005_310	L005_310	SRP312669	sample
SRR14149368	AMPLICON	502	48169912	PRJNA718293	SAMN18629353	Metagenome or environmental	23901434	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"s3	gs	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518590	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	325	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	61.44849	ILLUMINA	21.778169631958	23.1805015355349	69004	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_335_2	L005_335	L005_335	SRP312669	sample
SRR14149369	AMPLICON	502	39499870	PRJNA718293	SAMN18629352	Metagenome or environmental	20603595	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	ncbi	s3"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10518589	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	324	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	41.803398	ILLUMINA	26.9821357727051	0.730727624613792	50217	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_345_2	L005_345	L005_345	SRP312669	sample
SRR14149370	AMPLICON	502	28359988	PRJNA718293	SAMN18629351	Metagenome or environmental	16565969	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"ncbi	s3	gs"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10518588	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	323	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	25.533543	ILLUMINA	29.0999164581299	0.182411298737861	28355	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_371_2	L005_371	L005_371	SRP312669	sample
SRR14149371	AMPLICON	502	41543512	PRJNA718293	SAMN18629350	Metagenome or environmental	20062304	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"gs	s3	ncbi"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10518587	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	322	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	55.53767	ILLUMINA	24.230224609375	10.5520449578762	58786	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_455_2	L005_455	L005_455	SRP312669	sample
SRR14149372	AMPLICON	502	34903056	PRJNA718293	SAMN18629349	Metagenome or environmental	18853624	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"gs	s3	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518586	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	321	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	63.700968	ILLUMINA	20.8318881988525	51.5254959464073	40578	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_501_2	L005_501	L005_501	SRP312669	sample
SRR14149373	AMPLICON	502	32593354	PRJNA718293	SAMN18629061	Metagenome or environmental	14904259	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"ncbi	s3	gs"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518585	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	33	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	44.7195686	ILLUMINA	23.1837863922119	10.5542317032814	50963	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_511_1	L005_511	L005_511	SRP312669	sample
SRR14149374	AMPLICON	502	41220726	PRJNA718293	SAMN18629348	Metagenome or environmental	23402848	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"s3	gs	ncbi"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518584	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	320	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	40.630694	ILLUMINA	28.1866912841797	0.296076701488346	24191	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_400_2	L005_400	L005_400	SRP312669	sample
SRR14149375	AMPLICON	502	40162510	PRJNA718293	SAMN18629347	Metagenome or environmental	19463420	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	gs	s3"	"s3.us-east-1	gs.US	ncbi.public"	NA	NA	NA	SRX10518583	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	319	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	78.874186	ILLUMINA	19.8812675476074	68.3587044477463	58787	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_434_2	L005_434	L005_434	SRP312669	sample
SRR14149376	AMPLICON	502	40201666	PRJNA718293	SAMN18629346	Metagenome or environmental	20997990	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"ncbi	gs	s3"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10518582	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	318	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	80.027702	ILLUMINA	20.0095176696777	62.8490895032883	51455	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_431_2	L005_431	L005_431	SRP312669	sample
SRR14149377	AMPLICON	502	39341238	PRJNA718293	SAMN18629345	Metagenome or environmental	19743827	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"s3	gs	ncbi"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518581	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	317	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	68.84747	ILLUMINA	22.3215618133545	13.8160595670342	53374	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_420_2	L005_420	L005_420	SRP312669	sample
SRR14149378	AMPLICON	502	28788696	PRJNA718293	SAMN18629344	Metagenome or environmental	15142225	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"ncbi	s3	gs"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10518580	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	316	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	27.6571386	ILLUMINA	26.2751083374023	1.31322885863483	37701	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_515_2	L005_515	L005_515	SRP312669	sample
SRR14149379	AMPLICON	502	36940674	PRJNA718293	SAMN18629343	Metagenome or environmental	20379539	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"s3	ncbi	gs"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518579	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	315	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	14.5453395	ILLUMINA	29.568151473999	0.141922879265621	46442	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_306_2	L005_306	L005_306	SRP312669	sample
SRR14149380	AMPLICON	502	25428810	PRJNA718293	SAMN18629342	Metagenome or environmental	14057938	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"ncbi	s3	gs"	"gs.US	s3.us-east-1	ncbi.public"	NA	NA	NA	SRX10518578	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	29	NP	52.1365344 N 5.2103806 E	314	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	21.6387542	ILLUMINA	29.4448490142822	0.154986730194651	27947	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_512_2	L005_512	L005_512	SRP312669	sample
SRR14149381	AMPLICON	502	31601402	PRJNA718293	SAMN18629341	Metagenome or environmental	22610372	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	run.zq	sra"	"s3	ncbi	gs"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518577	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	313	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	32.090239	ILLUMINA	29.7186870574951	0.108507520053536	7335	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_405_2	L005_405	L005_405	SRP312669	sample
SRR14149382	AMPLICON	502	33271556	PRJNA718293	SAMN18629340	Metagenome or environmental	18521669	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"s3	ncbi	gs"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518576	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	312	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	39.4239388	ILLUMINA	27.9561519622803	0.8148662163876	34141	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_467_2	L005_467	L005_467	SRP312669	sample
SRR14149383	AMPLICON	502	35797118	PRJNA718293	SAMN18629339	Metagenome or environmental	20613230	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"s3	gs	ncbi"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518575	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	26	NP	52.1365344 N 5.2103806 E	311	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	27.7284576	ILLUMINA	29.2053508758545	0.170233848621137	32363	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_359_2	L005_359	L005_359	SRP312669	sample
SRR14149384	AMPLICON	502	27739014	PRJNA718293	SAMN18629060	Metagenome or environmental	13751004	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"ncbi	gs	s3"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518574	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	28	NP	52.1365344 N 5.2103806 E	32	PAIRED	PCR	METAGENOMIC	51	NA	metagenome	NA	42.804628	ILLUMINA	27.9056701660156	0.843637681100518	40721	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_468_1	L005_468	L005_468	SRP312669	sample
SRR14149385	AMPLICON	502	31370482	PRJNA718293	SAMN18629338	Metagenome or environmental	18179295	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518573	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	310	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	34.7133792	ILLUMINA	28.0549335479736	0.301786058116704	31498	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_323_2	L005_323	L005_323	SRP312669	sample
SRR14149386	AMPLICON	502	34833780	PRJNA718293	SAMN18629337	Metagenome or environmental	20109076	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	fastq	sra"	"s3	ncbi	gs"	"gs.US	ncbi.public	s3.us-east-1"	NA	NA	NA	SRX10518572	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	24	NP	52.1365344 N 5.2103806 E	309	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	13.8824187	ILLUMINA	30.0239543914795	0.104506187199149	36972	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_300_2	L005_300	L005_300	SRP312669	sample
SRR14149387	AMPLICON	502	32231914	PRJNA718293	SAMN18629336	Metagenome or environmental	17822643	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	fastq	run.zq"	"s3	gs	ncbi"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518571	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	308	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	41.1142834	ILLUMINA	26.0684928894043	1.18620099965483	33192	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_429_2	L005_429	L005_429	SRP312669	sample
SRR14149388	AMPLICON	502	41905454	PRJNA718293	SAMN18629335	Metagenome or environmental	23690134	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"ncbi	gs	s3"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518570	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	307	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	37.9350126	ILLUMINA	29.0714664459229	0.149400308146141	28109	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_328_2	L005_328	L005_328	SRP312669	sample
SRR14149389	AMPLICON	502	30018094	PRJNA718293	SAMN18531273	Metagenome or environmental	15720679	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"sra	run.zq	fastq"	"gs	ncbi	s3"	"ncbi.public	s3.us-east-1	gs.US"	NA	NA	NA	SRX10518569	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	ZM	29	NA	52.1365344 N 5.2103806 E	306	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	54.660096	ILLUMINA	23.2175731658936	10.3165488690138	39356	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	iso_co_29_ZM_2	NA	NA	SRP312669	iso_co
SRR14149390	AMPLICON	502	41251348	PRJNA718293	SAMN18629333	Metagenome or environmental	23547917	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"fastq	sra	run.zq"	"s3	ncbi	gs"	"s3.us-east-1	ncbi.public	gs.US"	NA	NA	NA	SRX10518568	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	25	NP	52.1365344 N 5.2103806 E	305	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	37.417611	ILLUMINA	27.5395908355713	0.431021122494712	39185	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_311_2	L005_311	L005_311	SRP312669	sample
SRR14149391	AMPLICON	502	44582620	PRJNA718293	SAMN18629332	Metagenome or environmental	22482469	CENTRE FOR INFECTIOUS DISEASE CONTROL/NATIONAL INSTITUTE FOR PUBLIC HEALTH AND THE ENVIRONMENT	2020-01-01	public	NA	"run.zq	sra	fastq"	"ncbi	s3	gs"	"ncbi.public	gs.US	s3.us-east-1"	NA	NA	NA	SRX10518567	NA	Netherlands	Europe	Netherlands: Bilthoven	Homo sapiens	Illumina MiSeq	NA	27	NP	52.1365344 N 5.2103806 E	304	PAIRED	PCR	METAGENOMIC	52	NA	metagenome	NA	64.366504	ILLUMINA	20.9569091796875	33.7838754057884	63520	2021-12-14T00:00:00Z	2021-04-06T05:45:00Z	1	L005_433_2	L005_433	L005_433	SRP312669	sample
